Município,UF,População,Total Despesa
São Ludgero,SC,12192,34985300.85
São Luis do Piauí,PI,2593,7837255.17
São Luiz Gonzaga,RS,35266,76589226.12
São Luiz do Norte,GO,4932,10031839.08
São Luís,MA,1064197,2445455620.73
São Luís Gonzaga do Maranhão,MA,18807,42879648.34
São Luís de Montes Belos,GO,32164,67676335.81
São Luís do Curu,CE,12713,27311026.41
São Luís do Paraitinga,SP,10726,30671896.62
São Luís do Quitunde,AL,34436,68289331.49
São Mamede,PB,7774,16354832.81
São Manoel do Paraná,PR,2175,11904757.84
São Manuel,SP,40200,103107592.61
São Marcos,RS,21117,51760542.16
São Martinho,RS,5844,17387627.39
São Martinho,SC,3232,12927069.85
São Martinho da Serra,RS,3305,11320480.05
São Mateus,ES,122668,285187659.24
São Mateus do Maranhão,MA,40341,60452194.74
São Mateus do Sul,PR,44179,96762010.7
São Miguel,RN,23100,40328358.09
São Miguel Arcanjo,SP,32696,64317955.11
São Miguel da Baixa Grande,PI,2407,6187476.96
São Miguel da Boa Vista,SC,1885,10925226.31
São Miguel das Matas,BA,11963,21269199.01
São Miguel das Missões,RS,7714,26074545.48
São Miguel do Aleixo,SE,3881,13296623.62
São Miguel do Anta,MG,7006,14488043.6
São Miguel do Araguaia,GO,22750,60386086.38
São Miguel do Fidalgo,PI,2994,10052104.13
São Miguel do Gostoso,RN,9333,26543807.54
São Miguel do Guamá,PA,55191,95109312.64
São Miguel do Guaporé,RO,23803,48437910.49
São Miguel do Iguaçu,PR,27061,88457830.86
São Miguel do Oeste,SC,38575,89818892.24
São Miguel do Passa Quatro,GO,3961,14353901.74
São Miguel do Tapuio,PI,18132,31396812.06
São Miguel do Tocantins,TO,11436,16901891.69
São Miguel dos Campos,AL,59830,151354793.42
São Miguel dos Milagres,AL,7795,19705389.46
São Nicolau,RS,5762,17339937.3
São Patrício,GO,2058,11020963.43
São Paulo,SP,11895893,47047574684.99
São Paulo das Missões,RS,6385,18125474.97
São Paulo de Olivença,AM,35757,55847237.83
São Paulo do Potengi,RN,17066,33879938.03
São Pedro,RN,6255,14109252.92
São Pedro,SP,33966,102443924.13
São Pedro da Aldeia,RJ,95318,210596595.71
São Pedro da Cipa,MT,4393,13473718.22
São Pedro da Serra,RS,3554,15093876.54
São Pedro da União,MG,5016,12773676.47
São Pedro da Água Branca,MA,12349,21342590.35
São Pedro das Missões,RS,1977,13011030.62
São Pedro de Alcântara,SC,5256,13433725.41
São Pedro do Butiá,RS,2979,14167099.47
São Pedro do Iguaçu,PR,6440,17297492.51
São Pedro do Ivaí,PR,10733,25755921.37
São Pedro do Paraná,PR,2490,13354091.24
São Pedro do Piauí,PI,13956,32899675.15
São Pedro do Suaçuí,MG,5584,12308422.88
São Pedro do Sul,RS,16802,43618052.39
São Pedro do Turvo,SP,7538,21941815.3
São Pedro dos Crentes,MA,4542,12439871.5
São Pedro dos Ferros,MG,8339,14619264.5
São Rafael,RN,8349,16518352.77
São Raimundo Nonato,PI,33613,54776821.47
São Raimundo das Mangabeiras,MA,18255,38616559.88
São Roberto,MA,6432,16226001.56
São Romão,MG,11370,21364986.65
São Roque,SP,85502,226462252.52
São Roque de Minas,MG,7005,19360044.5
São Roque do Canaã,ES,12283,27691302.29
São Salvador do Tocantins,TO,3044,10429562.39
São Sebastião,AL,34024,71034085.22
São Sebastião,SP,81718,547530390.23
São Sebastião da Amoreira,PR,8935,17874246.05
São Sebastião da Bela Vista,MG,5300,13874006.08
São Sebastião da Boa Vista,PA,24768,46908009.79
São Sebastião da Grama,SP,12374,28539129.25
São Sebastião da Vargem Alegre,MG,2955,12779181.57
São Sebastião de Lagoa de Roça,PB,11588,23828876.58
São Sebastião do Alto,RJ,9033,47735208.11
São Sebastião do Anta,MG,6215,16109208.08
São Sebastião do Caí,RS,24517,58003401.5
São Sebastião do Maranhão,MG,10678,18248377.4
São Sebastião do Oeste,MG,6344,19682588.77
São Sebastião do Paraíso,MG,69057,174239029.85
São Sebastião do Passé,BA,45292,88016843.82
São Sebastião do Rio Preto,MG,1611,9050728.38
São Sebastião do Rio Verde,MG,2217,10630610.16
São Sebastião do Tocantins,TO,4604,10775870.26
São Sebastião do Uatumã,AM,12451,20218343.48
São Sebastião do Umbuzeiro,PB,3411,10996417.63
São Sepé,RS,24448,50542111.0
São Simão,GO,18804,79127864.9
São Simão,SP,15041,47928917.71
São Tiago,MG,10986,17917482.05
São Tomás de Aquino,MG,7248,16430677.29
São Tomé,PR,5626,19890693.07
São Tomé,RN,11196,24401784.15
São Tomé das Letras,MG,7001,13761352.67
São Valentim,RS,3642,11511302.31
São Valentim do Sul,RS,2253,10187765.65
São Valério,TO,4267,11462807.02
São Valério do Sul,RS,2748,10644144.82
São Vendelino,RS,2107,14247222.03
São Vicente,RN,6364,13905590.69
São Vicente,SP,353040,869217737.41
São Vicente Ferrer,MA,21591,33733649.39
São Vicente Ferrer,PE,17688,35746394.45
São Vicente de Minas,MG,7487,15207315.08
São Vicente do Sul,RS,8771,24073676.91
Sério,RS,2256,11576541.11
Sítio Novo,MA,17559,34686060.21
Sítio Novo,RN,5384,12845686.76
Sítio Novo do Tocantins,TO,9270,20343222.96
Sítio do Mato,BA,13256,27442416.35
Sítio do Quinto,BA,12034,23235722.49
Tabaporã,MT,9582,32224222.92
Tabapuã,SP,12027,32125471.95
Tabatinga,SP,15738,34832003.26
Tabaí,RS,4424,13340262.06
Tabira,PE,27778,42270444.39
Tabocas do Brejo Velho,BA,13008,25992369.47
Tabocão,TO,2542,4917272.22
Taboleiro Grande,RN,2494,10123017.67
Taboão da Serra,SP,268321,622034382.92
Tabuleiro,MG,4052,10291983.9
Tabuleiro do Norte,CE,30143,48631403.75
Tacaimbó,PE,12912,26819165.42
Tacaratu,PE,24236,44482903.29
Taciba,SP,6067,29028956.15
Tacima,PB,10745,18747817.88
Tacuru,MS,10907,32659681.25
Taguatinga,TO,16086,25872717.99
Taguaí,SP,12314,28236958.25
Taiaçu,SP,6179,15769694.58
Tailândia,PA,93906,127204578.66
Taiobeiras,MG,33040,58501365.18
Taipas do Tocantins,TO,2075,8083235.75
Taipu,RN,12334,22056049.04
Taió,SC,17959,44381832.9
Taiúva,SP,5605,16993879.11
Talismã,TO,2716,9668018.97
Tamandaré,PE,22323,49794436.24
Tamarana,PR,13518,26424360.73
Tambaú,SP,23187,66865850.26
Tamboara,PR,4954,16319932.04
Tamboril,CE,25635,50779695.06
Tamboril do Piauí,PI,2839,8787178.5
Tangará,RN,15354,29643915.3
Tangará,SC,8767,26330198.69
Tangará da Serra,MT,92298,197234724.21
Tanguá,RJ,32140,79951702.84
Tanhaçu,BA,21264,36986421.82
Tanque Novo,BA,17601,35053566.8
Tanque d'Arca,AL,6346,16015496.25
Tanque do Piauí,PI,2694,10227296.48
Tanquinho,BA,8532,14351644.95
Taparuba,MG,3206,11753386.04
Tapauá,AM,18266,36345577.41
Tapejara,PR,15572,37003210.87
Tapejara,RS,21224,52783896.96
Tapera,RS,10796,29683121.67
Taperoá,BA,20886,37340177.19
Taperoá,PB,15284,24787090.77
Tapes,RS,17315,39616263.4
Tapira,MG,4484,33858091.09
Tapira,PR,5878,17423048.31
Tapiramutá,BA,17413,35555486.93
Tapiratiba,SP,13084,29131519.05
Tapiraí,MG,1922,11409526.17
Tapiraí,SP,8085,6012026.3
Tapurah,MT,11950,39627664.4
Taquara,RS,57072,116259011.39
Taquaral,SP,2817,12991843.22
Taquaral de Goiás,GO,3627,13958972.99
Taquarana,AL,19856,48537433.08
Taquari,RS,27084,51393126.79
Taquaritinga,SP,56398,155384872.74
Taquaritinga do Norte,PE,27188,40322574.98
Taquarituba,SP,23123,64524793.03
Taquarivaí,SP,5548,19849713.7
Taquarussu,MS,3570,22564851.31
Taquaruçu do Sul,RS,3084,13169967.15
Tarabai,SP,7099,20742984.06
Tarauacá,AC,38201,62874207.41
Tarrafas,CE,8923,21900115.95
Tarumirim,MG,14674,22840510.33
Tarumã,SP,14027,48239094.95
Tasso Fragoso,MA,8219,28725135.44
Tatuí,SP,115515,276031241.53
Taubaté,SP,299423,909794866.24
Tauá,CE,57478,138212971.91
Tavares,RS,5547,13824418.37
Tefé,AM,62662,108003604.35
Teixeira,PB,14859,24799890.45
Teixeira Soares,PR,11321,31875251.17
Teixeira de Freitas,BA,155659,311136366.31
Teixeiras,MG,11770,18283226.44
Teixeirópolis,RO,5041,13231749.94
Tejupá,SP,4788,17168628.46
Tejuçuoca,CE,18301,41155582.41
Telha,SE,3144,14784663.17
Telêmaco Borba,PR,75054,182289126.06
Tenente Ananias,RN,10558,20219118.98
Tenente Laurentino Cruz,RN,5677,22692404.7
Tenente Portela,RS,14056,32785849.05
Tenório,PB,2981,10834491.87
Teodoro Sampaio,BA,8067,15759257.86
Teodoro Sampaio,SP,22551,64511526.39
Teofilândia,BA,22944,43579239.94
Teolândia,BA,15079,36209701.36
Terenos,MS,19434,47117864.2
Teresina,PI,840600,2266000424.74
Teresina de Goiás,GO,3252,11665197.39
Teresópolis,RJ,171482,472302804.68
Terezinha,PE,7025,17607135.05
Terezópolis de Goiás,GO,7262,18666359.29
Terra Boa,PR,16674,41735108.61
Terra Nova,BA,13537,23231705.96
Terra Nova,PE,10052,18289663.7
Terra Nova do Norte,MT,10391,30552315.7
Terra Rica,PR,16197,45008331.03
Terra Roxa,PR,17461,47534911.01
Terra Roxa,SP,9036,22482648.02
Terra Santa,PA,17783,45933424.48
Terra de Areia,RS,10553,26512248.49
Tesouro,MT,3498,11308148.91
Teutônia,RS,29802,75502336.32
Teófilo Otoni,MG,140567,294588311.78
Theobroma,RO,11345,24971986.33
Tianguá,CE,72803,136179839.51
Tibagi,PR,20283,67431836.9
Tibau,RN,3978,28153756.78
Tibau do Sul,RN,13017,33679742.88
Tietê,SP,39765,134495572.88
Tigrinhos,SC,1733,11146776.15
Tijucas,SC,34628,100040521.93
Tijucas do Sul,PR,15776,38578014.1
Timbaúba,PE,53844,93232802.55
Timbaúba dos Batistas,RN,2408,10425933.03
Timbiras,MA,28442,42836501.46
Timburi,SP,2704,12851118.49
Timbé do Sul,SC,5385,14351592.95
Timbó,SC,40515,124760411.51
Timbó Grande,SC,7563,20757927.71
Timon,MA,163342,312540517.3
Timóteo,MG,86794,161784338.7
Tio Hugo,RS,2893,13270007.02
Tiradentes,MG,7551,22214641.91
Tiradentes do Sul,RS,6432,15173033.02
Tiros,MG,6912,18389381.18
Tobias Barreto,SE,50971,78543138.0
Tocantins,MG,16567,29214170.31
Tocantinópolis,TO,23153,33050418.29
Tocantínia,TO,7236,16069150.38
Tocos do Moji,MG,4112,10638087.89
Toledo,MG,6111,14345582.49
Toledo,PR,130295,343340402.77
Tomar do Geru,SE,13196,34269209.77
Tomazina,PR,8696,17206087.73
Tombos,MG,9174,19721354.28
Tomé-Açu,PA,59795,126305833.44
Tonantins,AM,18322,40035909.08
Toritama,PE,41035,64428551.63
Toropi,RS,2997,10580209.89
Torre de Pedra,SP,2365,11195147.74
Torres,RS,36859,107326759.53
Torrinha,SP,9801,21007936.07
Touros,RN,33228,57856808.14
Trabiju,SP,1650,12527489.46
Tracunhaém,PE,13547,25225136.04
Traipu,AL,27648,51203863.44
Trairi,CE,53998,92485545.81
Trairão,PA,17880,36352224.96
Trajano de Moraes,RJ,10348,46939455.83
Tramandaí,RS,45744,144521367.53
Travesseiro,RS,2388,11608141.39
Tremedal,BA,18367,31359562.88
Tremembé,SP,44399,100733884.76
Treviso,SC,3746,21722788.46
Treze Tílias,SC,7082,28778138.82
Treze de Maio,SC,7052,17361280.26
Trindade,GO,115470,151780966.39
Trindade,PE,29182,64191962.94
Trindade do Sul,RS,5962,17150319.98
Triunfo,PB,9429,15193971.31
Triunfo,PE,15264,34851002.45
Triunfo,RS,27638,177385860.65
Trizidela do Vale,MA,20747,35988942.11
Trombas,GO,3558,13628782.61
Trombudo Central,SC,6979,18083994.74
Três Arroios,RS,2885,12658676.66
Três Barras,SC,18843,56677144.79
Três Barras do Paraná,PR,12212,35749602.03
Três Cachoeiras,RS,10761,23251116.12
Três Corações,MG,77340,154232458.13
Três Coroas,RS,25822,62015956.69
Três Forquilhas,RS,2938,12922040.01
Três Fronteiras,SP,5694,15967760.85
Três Lagoas,MS,111652,366221678.22
Três Marias,MG,30673,91820082.94
Três Palmeiras,RS,4478,16693051.25
Três Passos,RS,24656,62555613.41
Três Pontas,MG,56408,109145873.47
Três Ranchos,GO,2896,13973844.3
Três Rios,RJ,78998,233228188.08
Três de Maio,RS,24478,56771990.23
Tubarão,SC,102087,185469834.06
Tucano,BA,56131,88243970.26
Tucumã,PA,36674,73373550.13
Tucunduva,RS,6008,16960343.16
Tucuruí,PA,105431,300197128.33
Tufilândia,MA,5699,19344113.84
Tuiuti,SP,6452,16733236.45
Tumiritinga,MG,6632,16302594.89
Tunas,RS,4576,14031053.04
Tunas do Paraná,PR,7347,17700132.76
Tuneiras do Oeste,PR,8873,20823247.44
Tuntum,MA,40566,65372861.8
Tunápolis,SC,4644,17304003.33
Tupaciguara,MG,25269,67482531.65
Tupanatinga,PE,26172,57012575.39
Tupanci do Sul,RS,1591,9704945.64
Tupanciretã,RS,23421,62545652.16
Tupandi,RS,4309,23829674.58
Tuparendi,RS,8617,21607629.08
Tuparetama,PE,8139,20461287.12
Tupi Paulista,SP,15066,39872707.99
Tupirama,TO,1751,7395152.96
Tupiratins,TO,2402,9437939.18
Tupã,SP,65596,132395752.23
Tupãssi,PR,8252,24151891.22
Turiaçu,MA,34694,65417451.21
Turilândia,MA,24559,41020909.94
Turiúba,SP,2005,12422415.25
Turmalina,MG,19288,40372995.29
Turmalina,SP,1912,12840462.63
Tururu,CE,15413,30593786.56
Turuçu,RS,3601,14651717.35
Turvelândia,GO,4829,24663361.39
Turvo,PR,13860,37321806.58
Turvo,SC,12452,40883173.01
Turvolândia,MG,4932,12257400.83
Turvânia,GO,4877,14640644.9
Tutóia,MA,56501,86259837.05
Uarini,AM,12963,31192561.09
Uauá,BA,25178,48821746.06
Ubaitaba,BA,20993,41959177.81
Ubajara,CE,33505,62163864.76
Ubaporanga,MG,12523,17510337.42
Ubarana,SP,5822,21899394.04
Ubatuba,SP,85399,267629065.68
Ubatã,BA,26787,36026243.98
Ubaí,MG,12324,20293561.06
Ubaíra,BA,20770,36489867.11
Uberaba,MG,318813,870551440.06
Uberlândia,MG,654681,1872844749.64
Ubirajara,SP,4662,15142651.66
Ubiratã,PR,21916,55399694.23
Ubiretama,RS,2283,10644289.12
Ubá,MG,109779,163268359.1
Uchoa,SP,9927,33749512.19
Uibaí,BA,14460,23767120.58
Uiramutã,RR,9309,12348444.66
Uirapuru,GO,2980,12540007.53
Uiraúna,PB,15147,32243229.34
Ulianópolis,PA,51956,74873907.43
Umari,CE,7662,16605986.6
Umarizal,RN,10864,17685186.1
Umbaúba,SE,24251,45754831.75
Umburanas,BA,18851,30947826.66
Umburatiba,MG,2736,11281514.11
Umbuzeiro,PB,9874,17768784.21
Umirim,CE,19437,37481596.78
Umuarama,PR,107319,290575574.09
Una,BA,22535,46974446.5
Unaí,MG,82298,207365788.5
Uniflor,PR,2581,11491903.15
Unistalda,RS,2489,10796341.6
União,PI,43511,74773375.37
União Paulista,SP,1733,10959276.97
União da Serra,RS,1434,10180199.39
União da Vitória,PR,55874,144713985.87
União de Minas,MG,4486,15146550.46
União do Oeste,SC,2751,13650363.0
União do Sul,MT,3594,13797791.74
União dos Palmares,AL,65764,114268286.13
Upanema,RN,12853,27863274.95
Urandi,BA,17270,31687168.13
Uraí,PR,11711,21106738.21
Urbano Santos,MA,31840,53163672.05
Uru,SP,1240,11429824.6
Uruana,GO,14187,36424136.98
Uruana de Minas,MG,3336,12684815.87
Uruará,PA,44607,70226151.49
Uruaçu,GO,39172,70097520.03
Urubici,SC,11058,22270783.28
Uruburetama,CE,20991,41424090.13
Urucará,AM,17264,34395332.39
Urucuia,MG,15266,24494342.0
Urucurituba,AM,20621,29379091.31
Urucânia,MG,10583,19855106.53
Uruguaiana,RS,129580,234857073.36
Uruoca,CE,13435,28991729.35
Urupema,SC,2502,11259226.7
Urupá,RO,13391,25017805.11
Urupês,SP,13426,35247419.67
Urussanga,SC,20915,60067630.9
Urutaí,GO,3153,14748929.07
Uruçuca,BA,21924,41933319.97
Uruçuí,PI,20902,57571503.99
Urânia,SP,9128,20908751.37
Utinga,BA,19490,34371197.95
Vacaria,RS,64564,149838350.37
Vale Real,RS,5499,17364758.05
Vale Verde,RS,3420,12158573.2
Vale de São Domingos,MT,3045,12851509.64
Vale do Anari,RO,10682,22110951.47
Vale do Paraíso,RO,8327,18253069.84
Vale do Sol,RS,11608,26850665.19
Valente,BA,27545,43026090.2
Valentim Gentil,SP,12217,33133317.17
Valença,BA,96507,140288759.39
Valença,RJ,73445,155051148.01
Valença do Piauí,PI,20555,33887074.82
Valinhos,SP,118312,409177018.85
Valparaíso,SP,24663,65819454.59
Valparaíso de Goiás,GO,150005,239009744.32
Vanini,RS,2080,12239927.05
Vargem,SC,2674,16851844.91
Vargem,SP,9704,18969385.71
Vargem Alegre,MG,6635,12722704.49
Vargem Alta,ES,20944,56303005.42
Vargem Bonita,MG,2214,11304558.18
Vargem Bonita,SC,4713,21298041.92
Vargem Grande,MA,53918,77472740.84
Vargem Grande Paulista,SP,47879,126561310.75
Vargem Grande do Rio Pardo,MG,4966,11118086.83
Vargem Grande do Sul,SP,41547,95552171.93
Vargeão,SC,3590,16339128.83
Varginha,MG,131269,304798523.89
Varjota,CE,18081,39284104.41
Varjão,GO,3813,12390031.47
Varjão de Minas,MG,6662,17413223.64
Varre-Sai,RJ,9966,38562177.69
Varzedo,BA,9405,17382833.55
Varzelândia,MG,19690,33129939.46
Vassouras,RJ,35275,124091711.43
Vazante,MG,20580,43672363.0
Venda Nova do Imigrante,ES,23313,59137997.08
Venha-Ver,RN,4086,13701925.88
Ventania,PR,10934,24851598.62
Venturosa,PE,17666,35078265.76
Venâncio Aires,RS,69521,172391641.14
Vera,MT,10650,31833654.37
Vera Cruz,BA,42103,76145887.63
Vera Cruz,RN,11832,22428270.21
Vera Cruz,RS,25525,57336188.25
Vera Cruz,SP,11014,23694498.66
Vera Cruz do Oeste,PR,9038,20814650.88
Vera Mendes,PI,3023,9822914.22
Veranópolis,RS,24476,75559672.53
Verdejante,PE,9430,24388304.05
Verdelândia,MG,8967,20867991.5
Vereda,BA,6737,17509414.63
Veredinha,MG,5760,14893862.11
Vermelho Novo,MG,4871,13621852.67
Vertente do Lério,PE,7802,20787857.66
Vertentes,PE,19720,33246691.67
Verê,PR,7853,21824117.33
Veríssimo,MG,3781,13501749.26
Vespasiano,MG,116506,227197116.52
Vespasiano Corrêa,RS,1986,11936931.58
Viadutos,RS,5306,14548705.46
Viamão,RS,251033,354888254.6
Viana,ES,73318,173684099.92
Viana,MA,50976,81792847.22
Vianópolis,GO,13343,34592057.34
Vicente Dutra,RS,5264,13666651.58
Vicentina,MS,6020,20440539.52
Vicentinópolis,GO,8053,24036711.54
Victor Graeff,RS,3080,13747636.13
Vicência,PE,32014,59826642.22
Vidal Ramos,SC,6372,20527872.82
Videira,SC,50349,133885830.75
Vieiras,MG,3777,11149857.36
Vieirópolis,PB,5262,12052752.72
Vigia,PA,50622,58136634.1
Vila Bela da Santíssima Trindade,MT,15138,50372998.28
Vila Flor,RN,3086,11551597.79
Vila Flores,RS,3353,17619530.07
Vila Lângaro,RS,2197,13166491.89
Vila Maria,RS,4385,18504218.36
Vila Nova do Piauí,PI,2987,10040823.94
Vila Nova do Sul,RS,4362,14090744.06
Vila Nova dos Martírios,MA,12661,25206039.48
Vila Pavão,ES,9320,25795938.59
Vila Propício,GO,5520,17329304.67
Vila Rica,MT,23469,43435355.94
Vila Valério,ES,14635,41366791.83
Vila Velha,ES,465690,833304622.39
Vilhena,RO,89797,279158629.14
Vinhedo,SP,71217,361171474.73
Viradouro,SP,18311,45247207.63
Virgem da Lapa,MG,14023,27328097.74
Virginópolis,MG,10820,22883505.4
Virgolândia,MG,5691,14612153.96
Virgínia,MG,8865,19707077.07
Virmond,PR,4080,13621208.74
Visconde do Rio Branco,MG,40778,74663435.01
Viseu,PA,58694,109696898.59
Vista Alegre,RS,2893,12471500.94
Vista Alegre do Alto,SP,7830,23718582.57
Vista Alegre do Prata,RS,1613,11523056.93
Vista Gaúcha,RS,2867,13594250.77
Vista Serrana,PB,3710,9480665.57
Vitor Meireles,SC,5156,16957836.38
Vitorino,PR,6801,21404072.32
Vitória,ES,352104,1522712382.14
Vitória Brasil,SP,1815,10862478.83
Vitória da Conquista,BA,340199,564518375.89
Vitória das Missões,RS,3486,13110429.68
Vitória de Santo Antão,PE,134871,236105386.92
Vitória do Jari,AP,14045,24093839.14
Vitória do Mearim,MA,31923,58064340.4
Viçosa,AL,26249,55883389.42
Viçosa,MG,76745,177800806.08
Viçosa,RN,1705,9741067.26
Viçosa do Ceará,CE,58332,104508322.35
Volta Grande,MG,5274,12675530.6
Volta Redonda,RJ,262259,823049985.72
Votorantim,SP,116706,239850395.6
Votuporanga,SP,90508,235852474.18
Várzea,PB,2709,10548177.51
Várzea,RN,5490,11122497.06
Várzea Alegre,CE,39861,63900066.38
Várzea Branca,PI,4899,14670821.94
Várzea Grande,MT,265775,399024156.62
Várzea Grande,PI,4339,10103131.66
Várzea Nova,BA,13524,23902358.61
Várzea Paulista,SP,115403,212709869.4
Várzea da Palma,MG,38213,65847557.3
Várzea da Roça,BA,14693,26869524.07
Várzea do Poço,BA,9364,15808837.86
Wagner,BA,9720,15166029.4
Wall Ferraz,PI,4365,11030404.5
Wanderley,BA,13047,28076320.37
Wanderlândia,TO,11509,20674131.46
Wenceslau Braz,MG,2618,9698930.6
Wenceslau Braz,PR,19843,37351843.61
Wenceslau Guimarães,BA,22621,47079072.0
Westfália,RS,2940,18922639.58
Witmarsum,SC,3805,13156439.19
Xambioá,TO,11722,24963720.07
Xambrê,PR,6047,17089684.93
Xangri-lá,RS,13951,90201902.05
Xanxerê,SC,47679,97699343.69
Xapuri,AC,17317,26706349.41
Xavantina,SC,4095,16745401.61
Xaxim,SC,27336,71730350.72
Xexéu,PE,14549,35984146.71
Xinguara,PA,42465,89716066.31
Xique-Xique,BA,48210,92325524.11
Zabelê,PB,2189,9961143.22
Zacarias,SP,2542,18650592.92
Zortéa,SC,3190,15726913.04
Zé Doca,MA,50190,77221310.73
Água Azul do Norte,PA,26105,41577813.27
Água Boa,MG,14856,23449539.42
Água Boa,MT,23057,71588104.63
Água Branca,AL,20601,37320825.39
Água Branca,PB,9990,19207049.88
Água Branca,PI,16944,45525996.14
Água Clara,MS,14210,68680260.12
Água Comprida,MG,2067,15117357.54
Água Doce,SC,7121,24423925.08
Água Doce do Maranhão,MA,12146,27623370.49
Água Doce do Norte,ES,12094,35943565.27
