Município,UF,População,Total Despesa
São Mateus do Maranhão,MA,40574,73625303.85
São Mateus do Sul,PR,44594,103201119.19
São Miguel,RN,23274,44245822.19
São Miguel Arcanjo,SP,32769,75843896.47
São Miguel da Baixa Grande,PI,2409,11278572.97
São Miguel da Boa Vista,SC,1872,12098377.31
São Miguel das Matas,BA,12009,23061182.03
São Miguel das Missões,RS,7728,28841689.68
São Miguel de Taipu,PB,7079,16608697.38
São Miguel do Aleixo,SE,3902,13315915.06
São Miguel do Anta,MG,7019,16441545.02
São Miguel do Araguaia,GO,22728,65377715.93
São Miguel do Fidalgo,PI,2993,10368849.45
São Miguel do Gostoso,RN,9427,26735530.55
São Miguel do Guamá,PA,55942,90599209.46
São Miguel do Guaporé,RO,23933,57601058.4
São Miguel do Iguaçu,PR,27197,99156643.52
São Miguel do Oeste,SC,38984,93119210.48
São Miguel do Passa Quatro,GO,3987,1108996.66
São Miguel do Tapuio,PI,18105,40771269.15
São Miguel do Tocantins,TO,11597,20757268.62
São Miguel dos Campos,AL,60539,170037874.95
São Miguel dos Milagres,AL,7876,26762930.33
São Nicolau,RS,5732,18631181.32
São Patrício,GO,2062,11618483.03
São Paulo das Missões,RS,6348,20234755.67
São Paulo de Olivença,AM,36536,64305077.47
São Paulo do Potengi,RN,17239,32696451.72
São Pedro,RN,6216,14523295.43
São Pedro,SP,34284,122031946.78
São Pedro da Aldeia,RJ,96920,211473841.94
São Pedro da Cipa,MT,4444,14291438.71
São Pedro da Serra,RS,3584,14869352.31
São Pedro da União,MG,4979,14444421.69
São Pedro da Água Branca,MA,12407,29565803.93
São Pedro das Missões,RS,1984,10152200.28
São Pedro de Alcântara,SC,5373,15680412.71
São Pedro do Butiá,RS,2983,15168417.71
São Pedro do Iguaçu,PR,6388,18091117.31
São Pedro do Ivaí,PR,10799,27793467.31
São Pedro do Paraná,PR,2474,15241992.83
São Pedro do Piauí,PI,13994,34472155.25
São Pedro do Suaçuí,MG,5552,13146644.88
São Pedro do Sul,RS,16788,43207709.17
São Pedro do Turvo,SP,7567,22508577.08
São Pedro dos Crentes,MA,4563,13517660.41
São Pedro dos Ferros,MG,8284,15231952.53
São Rafael,RN,8347,18248823.09
São Raimundo Nonato,PI,33802,50570901.2
São Raimundo das Mangabeiras,MA,18406,42344933.22
São Raimundo do Doca Bezerra,MA,5230,15233319.96
São Roberto,MA,6529,17411203.37
São Romão,MG,11553,23835011.14
São Roque,SP,86515,235225001.21
São Roque de Minas,MG,7035,20069067.04
São Roque do Canaã,ES,12384,30601883.57
São Salvador do Tocantins,TO,3058,11720204.08
São Sebastião,AL,34211,73469668.63
São Sebastião,SP,83020,666139811.32
São Sebastião da Amoreira,PR,8952,21884631.33
São Sebastião da Bela Vista,MG,5348,16060144.84
São Sebastião da Grama,SP,12355,29158416.04
São Sebastião da Vargem Alegre,MG,2973,13505454.8
São Sebastião de Lagoa de Roça,PB,11677,24410790.53
São Sebastião do Alto,RJ,9054,47761282.04
São Sebastião do Anta,MG,6286,16686684.74
São Sebastião do Caí,RS,24676,62159668.69
São Sebastião do Maranhão,MG,10620,20186746.2
São Sebastião do Oeste,MG,6430,24899304.85
São Sebastião do Paraíso,MG,69574,174066465.69
São Sebastião do Passé,BA,45482,96521562.66
São Sebastião do Rio Preto,MG,1601,9314688.78
São Sebastião do Rio Verde,MG,2228,9935062.23
São Sebastião do Tocantins,TO,4654,3958800.44
São Sebastião do Uatumã,AM,12781,20084166.12
São Sebastião do Umbuzeiro,PB,3440,12804804.56
São Sepé,RS,24432,62194306.16
São Simão,GO,19110,105180531.98
São Simão,SP,15104,48338810.5
São Tiago,MG,11017,19809242.75
São Tomás de Aquino,MG,7238,17517460.34
São Tomé,PR,5657,24901434.57
São Tomé,RN,11205,26956817.09
São Tomé das Letras,MG,7037,14805369.86
São Valentim,RS,3621,13723363.93
São Valentim do Sul,RS,2257,13498649.39
São Valério,TO,4214,12043875.95
São Valério do Sul,RS,2752,12045703.2
São Vendelino,RS,2124,15574596.82
São Vicente,RN,6400,15742812.32
São Vicente,SP,355542,887911087.97
São Vicente Ferrer,PE,17763,37305298.56
São Vicente de Minas,MG,7552,15860751.25
São Vicente do Sul,RS,8787,24106580.82
Sério,RS,2235,11933726.95
Sítio Novo,MA,17663,41420715.3
Sítio Novo,RN,5433,13732172.36
Sítio Novo do Tocantins,TO,9243,23588291.14
Sítio d'Abadia,GO,2970,11965962.22
Sítio do Mato,BA,13320,53572915.06
Sítio do Quinto,BA,11767,24865046.17
Tabaporã,MT,9489,33425487.6
Tabapuã,SP,12103,33468192.8
Tabatinga,SP,15881,35943339.56
Tabaí,RS,4460,13707273.44
Tabira,PE,27958,49502864.65
Tabocas do Brejo Velho,BA,13025,29440976.66
Tabocão,TO,2556,6788969.02
Taboleiro Grande,RN,2518,11350428.11
Taboão da Serra,SP,272177,653455943.45
Tabuleiro,MG,4021,11388562.94
Tabuleiro do Norte,CE,30263,49724812.82
Tacaimbó,PE,12891,24930918.16
Tacaratu,PE,24626,39351155.74
Taciba,SP,6110,30449745.13
Tacima,PB,10822,19586690.15
Tacuru,MS,11035,34763358.97
Taguatinga,TO,16238,28381464.76
Taguaí,SP,12586,29187870.76
Taiaçu,SP,6205,17369559.47
Tailândia,PA,97161,137741342.37
Taiobeiras,MG,33315,62010896.86
Taipu,RN,12366,23608490.83
Taió,SC,18060,47465390.31
Taiúva,SP,5605,19907095.57
Talismã,TO,2737,12349578.76
Tamandaré,PE,22591,58976641.22
Tamarana,PR,13730,31495198.18
Tambaú,SP,23214,72102694.83
Tamboara,PR,4991,16659104.22
Tamboril,CE,25597,55939068.26
Tamboril do Piauí,PI,2851,10266055.24
Tanabi,SP,25467,65921308.9
Tangará,RN,15529,31925976.24
Tangará,SC,8757,27513137.04
Tangará da Serra,MT,94289,214932142.39
Tanguá,RJ,32426,93310147.82
Tanhaçu,BA,21282,42060036.19
Tanque Novo,BA,17702,36528685.49
Tanque d'Arca,AL,6319,18915382.71
Tanque do Piauí,PI,2703,10884569.07
Tanquinho,BA,8553,15715312.25
Taparuba,MG,3203,11883213.64
Tapauá,AM,18152,39345933.43
Tapejara,PR,15704,45016507.81
Tapejara,RS,21525,58781567.49
Tapera,RS,10803,33430385.56
Taperoá,BA,21091,42069245.79
Taperoá,PB,15376,26521924.39
Tapes,RS,17354,44387525.67
Tapira,MG,4542,37002824.03
Tapira,PR,5851,21120516.69
Tapiramutá,BA,17398,37638814.16
Tapiratiba,SP,13076,33451006.09
Tapiraí,MG,1922,10787161.16
Tapiraí,SP,8047,23012689.0
Tapurah,MT,12305,45662902.2
Taquara,RS,57238,126370378.37
Taquaral,SP,2819,13470243.74
Taquaral de Goiás,GO,3626,14723149.53
Taquarana,AL,19980,55093917.26
Taquaraçu de Minas,MG,4030,15667178.37
Taquari,RS,27128,60446420.76
Taquaritinga,SP,56587,168736875.99
Taquaritinga do Norte,PE,27592,41795565.52
Taquarituba,SP,23163,64029484.99
Taquarivaí,SP,5605,20557720.52
Taquarussu,MS,3570,25332346.66
Taquaruçu do Sul,RS,3090,14626931.62
Tarabai,SP,7168,20630118.17
Tarauacá,AC,38819,69633686.69
Tarrafas,CE,8899,19961798.55
Tarumirim,MG,14672,23108356.3
Tarumã,SP,14205,50014241.31
Tasso Fragoso,MA,8303,28332028.97
Tatuí,SP,116682,287993878.87
Taubaté,SP,302331,1012974596.06
Tauá,CE,57701,162120142.36
Tavares,PB,14568,36919425.48
Tavares,RS,5554,14968828.05
Tefé,AM,62444,116087026.94
Teixeira,PB,14974,31877703.49
Teixeira Soares,PR,11495,34433457.77
Teixeira de Freitas,BA,157804,353723775.01
Teixeiras,MG,11793,19032025.25
Teixeirópolis,RO,5003,13527162.4
Tejupá,SP,4750,18318444.88
Tejuçuoca,CE,18510,43271476.79
Telha,SE,3170,10384529.61
Telêmaco Borba,PR,75809,195418581.67
Tenente Ananias,RN,10646,21493160.08
Tenente Laurentino Cruz,RN,5757,26814671.07
Tenente Portela,RS,14039,39159103.12
Tenório,PB,3011,12392255.98
Teodoro Sampaio,BA,8013,25464641.01
Teodoro Sampaio,SP,22675,67507526.33
Teofilândia,BA,23011,47298041.34
Teolândia,BA,15178,39652442.3
Teotônio Vilela,AL,44169,131465818.72
Terenos,MS,19914,54124886.38
Teresina,PI,844245,2590927777.29
Teresina de Goiás,GO,3290,13323108.19
Teresópolis,RJ,173060,406702995.06
Terezinha,PE,7057,17840364.69
Terezópolis de Goiás,GO,7389,19587053.77
Terra Boa,PR,16781,44755907.18
Terra Nova,BA,13547,25957542.65
Terra Nova,PE,10185,21387451.6
Terra Nova do Norte,MT,10167,33589380.49
Terra Rica,PR,16326,47485844.72
Terra Roxa,PR,17517,56178847.39
Terra Roxa,SP,9101,24714588.34
Terra Santa,PA,17946,53643597.62
Terra de Areia,RS,10634,29055365.43
Tesouro,MT,3513,12297952.7
Teutônia,RS,30170,78091421.04
Teófilo Otoni,MG,141046,318157969.59
Theobroma,RO,11347,28580932.98
Tianguá,CE,73468,156315276.39
Tibagi,PR,20377,73940427.31
Tibau,RN,4019,20768586.25
Tibau do Sul,RN,13316,38412542.18
Tietê,SP,40194,151912540.23
Tigrinhos,SC,1720,12278528.73
Tijucas,SC,35402,103762190.03
Tijucas do Sul,PR,15970,49285539.23
Timbaúba,PE,53581,96563471.79
Timbaúba dos Batistas,RN,2418,11856466.7
Timbiras,MA,28511,45899548.49
Timburi,SP,2699,13572280.17
Timbé do Sul,SC,5382,14596038.84
Timbó,SC,41283,129248444.4
Timbó Grande,SC,7632,20181873.69
Timon,MA,164869,343551834.44
Timóteo,MG,87542,166973141.78
Tio Hugo,RS,2912,14936688.7
Tiradentes,MG,7640,20440432.41
Tiradentes do Sul,RS,6384,15737266.75
Tiros,MG,6871,19984392.89
Tobias Barreto,SE,51375,78712442.82
Tocantins,MG,16637,32472525.01
Tocantinópolis,TO,23141,41865538.41
Tocantínia,TO,7313,17730221.18
Tocos do Moji,MG,4124,12474494.16
Toledo,MG,6153,15713279.22
Toledo,PR,132077,421152275.59
Tomar do Geru,SE,13200,29764841.8
Tomazina,PR,8619,20853663.06
Tombos,MG,9033,20103054.34
Tomé-Açu,PA,60456,139051614.14
Tonantins,AM,18478,41297230.27
Toritama,PE,42123,71459843.74
Toropi,RS,2988,11341656.98
Torre de Pedra,SP,2375,12327602.99
Torres,RS,37107,117045189.19
Torrinha,SP,9846,25345830.18
Touros,RN,33506,66453880.47
Trabiju,SP,1664,10414073.58
Tracuateua,PA,29465,55248756.66
Tracunhaém,PE,13596,26485195.07
Traipu,AL,27798,96056995.74
Trairi,CE,54418,96777487.23
Trairão,PA,18084,33657724.26
Trajano de Moraes,RJ,10350,46025360.26
Tramandaí,RS,46369,137723974.57
Travesseiro,RS,2389,13872590.74
Tremedal,BA,18187,36167626.59
Tremembé,SP,44912,109878031.26
Treviso,SC,3785,22713775.01
Treze Tílias,SC,7237,31588847.09
Treze de Maio,SC,7067,18215104.45
Trindade,GO,117454,176227860.12
Trindade,PE,29519,70946229.8
Trindade do Sul,RS,5961,20851778.5
Triunfo,PB,9447,16654971.11
Triunfo,PE,15250,36609528.57
Triunfo,RS,27867,220123649.7
Trizidela do Vale,MA,20891,40125084.78
Trombas,GO,3562,15303500.12
Trombudo Central,SC,7057,21015460.76
Três Arroios,RS,2873,15863649.07
Três Barras,SC,18945,73132757.47
Três Barras do Paraná,PR,12227,41221894.4
Três Cachoeiras,RS,10811,25460982.49
Três Corações,MG,77921,158759694.26
Três Coroas,RS,26092,67101497.89
Três Forquilhas,RS,2924,12175271.08
Três Fronteiras,SP,5719,16755279.02
Três Lagoas,MS,113619,407227626.16
Três Marias,MG,31028,84352648.55
Três Palmeiras,RS,4471,18990625.5
Três Passos,RS,24647,63842620.25
Três Pontas,MG,56649,119516913.97
Três Ranchos,GO,2898,16165324.95
Três Rios,RJ,79264,230485032.61
Três de Maio,RS,24485,64798088.35
Tubarão,SC,102883,201382223.42
Tucano,BA,55777,93244564.03
Tucumã,PA,37308,78364772.69
Tucunduva,RS,5993,19703001.77
Tucuruí,PA,107189,285204990.89
Tufilândia,MA,5716,20556249.34
Tuiuti,SP,6533,17869637.92
Tumiritinga,MG,6669,20147258.4
Tunas,RS,4586,15357454.06
Tunas do Paraná,PR,7559,20399730.82
Tuneiras do Oeste,PR,8860,26423670.9
Tuntum,MA,40844,77925494.28
Tunápolis,SC,4628,18777824.09
Tupaciguara,MG,25363,70321097.05
Tupanatinga,PE,26454,52715838.08
Tupanci do Sul,RS,1584,10682711.68
Tupanciretã,RS,23521,67827879.12
Tupandi,RS,4366,26820321.49
Tuparendi,RS,8574,23321040.2
Tuparetama,PE,8149,21857689.31
Tupi Paulista,SP,15153,40833640.37
Tupirama,TO,1782,9264531.53
Tupiratins,TO,2461,10172325.21
Tupã,SP,65651,133803146.94
Tupãssi,PR,8261,33977333.37
Turiaçu,MA,34826,76339541.83
Turilândia,MA,24907,2717718.41
Turiúba,SP,2009,13814040.71
Turmalina,MG,19454,46184939.69
Turmalina,SP,1883,13878020.0
Tururu,CE,15594,32064354.44
Turuçu,RS,3596,16361165.49
Turvelândia,GO,4904,26193217.06
Turvo,PR,13785,40638753.29
Turvo,SC,12551,34469239.29
Turvolândia,MG,4964,12251775.27
Turvânia,GO,4857,14641670.06
Tutóia,MA,57253,94550200.59
Uarini,AM,13121,29599268.47
Ubaitaba,BA,20813,41424517.66
Ubajara,CE,33792,69701302.99
Ubaporanga,MG,12558,20009688.34
Ubarana,SP,5910,22769954.82
Ubatuba,SP,86392,285324460.32
Ubatã,BA,27051,37057999.59
Ubaí,MG,12397,20507963.07
Ubaíra,BA,20782,38790947.31
Uberaba,MG,322126,946093946.96
Uberlândia,MG,662362,1949519800.99
Ubirajara,SP,4687,17687387.67
Ubiratã,PR,21864,68733370.22
Ubiretama,RS,2265,11238088.96
Ubá,MG,111012,155621305.76
Uchoa,SP,9968,33800138.02
Uibaí,BA,14483,27316349.71
Uiramutã,RR,9488,14375982.12
Uirapuru,GO,2973,6378470.23
Uiraúna,PB,15228,32977311.94
Ulianópolis,PA,53881,77902923.25
Umari,CE,7665,17840696.45
Umarizal,RN,10835,19737652.75
Umbaúba,SE,24545,44684852.09
Umburanas,BA,19055,32340016.61
Umburatiba,MG,2727,11135249.84
Umbuzeiro,PB,9889,18399909.75
Umirim,CE,19521,37767869.45
Umuarama,PR,108218,305939148.7
Una,BA,22105,50671092.81
Unaí,MG,82887,201692809.51
Uniflor,PR,2593,12103131.74
Unistalda,RS,2481,12589957.74
União,PI,43606,81558884.97
União Paulista,SP,1754,11790450.77
União da Serra,RS,1413,11142097.85
União da Vitória,PR,56265,170070031.11
União de Minas,MG,4474,15251756.27
União do Oeste,SC,2700,12596366.3
União do Sul,MT,3551,15797394.18
União dos Palmares,AL,66017,128965610.48
Upanema,RN,14282,28935494.61
Urandi,BA,17301,33801138.04
Uraí,PR,11695,22977004.62
Urbano Santos,MA,32316,60929221.55
Uru,SP,1229,11499122.68
Uruana,GO,14190,29749164.01
Uruana de Minas,MG,3336,14540810.73
Uruará,PA,44486,56722248.1
Uruaçu,GO,39483,80321423.62
Urubici,SC,11102,21425733.46
Uruburetama,CE,21206,40006100.86
Urucará,AM,17163,37854804.32
Urucuia,MG,15556,24731714.51
Urucurituba,AM,21140,25372319.99
Urucânia,MG,10585,21457329.73
Uruguaiana,RS,129652,227868342.14
Uruoca,CE,13519,31685326.6
Urupema,SC,2497,10631857.84
Urupá,RO,13293,26074900.72
Urupês,SP,13504,37778746.79
Urussanga,SC,21003,60894987.75
Urutaí,GO,3153,15783446.41
Uruçuca,BA,21849,43159419.91
Uruçuí,PI,21011,62416496.84
Urânia,SP,9135,22998159.46
Utinga,BA,19593,42749763.3
Vacaria,RS,64857,158893230.0
Vale Real,RS,5548,17946669.75
Vale Verde,RS,3434,13310119.6
Vale de São Domingos,MT,3040,12766734.39
Vale do Anari,RO,10843,24568509.06
Vale do Paraíso,RO,8231,19006619.43
Vale do Sol,RS,11650,29009124.53
Valente,BA,27906,50607439.06
Valentim Gentil,SP,12416,35415793.16
Valença,BA,97305,156329652.56
Valença,RJ,73725,168193189.35
Valença do Piauí,PI,20568,38176160.1
Valinhos,SP,120258,473667948.27
Valparaíso,SP,24993,68845085.4
Valparaíso de Goiás,GO,153255,279606105.95
Vanini,RS,2087,12436349.18
Vargem,SC,2630,14291915.42
Vargem,SP,9854,20311454.59
Vargem Alegre,MG,6634,12892641.18
Vargem Alta,ES,21141,52814536.5
Vargem Bonita,MG,2213,12291634.41
Vargem Bonita,SC,4674,23685280.28
Vargem Grande,MA,54845,84905494.14
Vargem Grande Paulista,SP,48720,142326522.33
Vargem Grande do Rio Pardo,MG,4989,13376673.64
Vargem Grande do Sul,SP,41807,98656241.52
Vargeão,SC,3590,17184213.81
Varginha,MG,132353,306646505.32
Varjota,CE,18136,42680949.51
Varjão,GO,3827,15093974.47
Varjão de Minas,MG,6762,26014907.6
Varre-Sai,RJ,10402,37405802.44
Varzedo,BA,9363,19888696.36
Varzelândia,MG,19702,38674512.24
Vassouras,RJ,35432,133144896.51
Vazante,MG,20652,49428730.0
Venda Nova do Imigrante,ES,23744,58387383.93
Venha-Ver,RN,4121,15350820.71
Ventania,PR,11093,28715453.63
Venturosa,PE,17870,40614670.31
Venâncio Aires,RS,69859,190107243.58
Vera,MT,10736,35878625.47
Vera Cruz,BA,42650,90921539.18
Vera Cruz,RN,12016,24200705.38
Vera Cruz,RS,25700,71785041.89
Vera Cruz,SP,10997,25969989.96
Vera Cruz do Oeste,PR,8998,22756821.0
Vera Mendes,PI,3025,11899193.28
Verdejante,PE,9450,23509065.56
Verdelândia,MG,9056,17697429.22
Vereda,BA,6696,18195143.99
Veredinha,MG,5773,14736907.51
Vermelho Novo,MG,4883,13034314.81
Vertente do Lério,PE,7746,19761226.19
Vertentes,PE,19976,39832726.2
Verê,PR,7799,28791790.68
Veríssimo,MG,3826,16022080.33
Vespasiano,MG,118557,238290674.73
Vespasiano Corrêa,RS,1976,11743384.02
Viadutos,RS,5271,16613401.66
Viamão,RS,251978,369008923.5
Viana,ES,74499,168944822.74
Viana,MA,51249,90171495.39
Vianópolis,GO,13456,41257087.33
Vicente Dutra,RS,5224,15547904.48
Vicentina,MS,6027,18927699.74
Vicentinópolis,GO,8171,28040675.58
Victor Graeff,RS,3070,15931329.5
Vicência,PE,32157,69327795.05
Vidal Ramos,SC,6366,22350363.71
Videira,SC,50926,148414776.12
Vieiras,MG,3765,14375059.64
Vieirópolis,PB,5295,12610849.29
Vigia,PA,51173,67232578.56
Vila Bela da Santíssima Trindade,MT,15274,61303406.06
Vila Boa,GO,5495,65030106.18
Vila Flor,RN,3116,13519253.55
Vila Flores,RS,3363,17738122.88
Vila Lângaro,RS,2193,14146036.65
Vila Maria,RS,4393,18582142.57
Vila Nova do Piauí,PI,2965,12339413.49
Vila Nova do Sul,RS,4365,15250369.32
Vila Nova dos Martírios,MA,12954,28684292.45
Vila Pavão,ES,9368,26507291.5
Vila Propício,GO,5578,18187476.84
Vila Rica,MT,23937,56817816.51
Vila Valério,ES,14657,44979194.52
Vila Velha,ES,472762,907557784.14
Vilhena,RO,91801,216979615.67
Vinhedo,SP,72550,413938679.39
Viradouro,SP,18428,47869490.02
Virgem da Lapa,MG,14030,23606865.9
Virginópolis,MG,10810,23064584.74
Virgolândia,MG,5664,15562444.93
Virgínia,MG,8867,18776232.76
Virmond,PR,4085,17218603.27
Visconde do Rio Branco,MG,41182,70857276.69
Viseu,PA,59054,121190973.5
Vista Alegre,RS,2887,12646955.14
Vista Alegre do Alto,SP,8002,28922971.31
Vista Alegre do Prata,RS,1613,12559325.41
Vista Gaúcha,RS,2873,13422192.83
Vista Serrana,PB,3744,13258619.17
Vitor Meireles,SC,5123,16848787.99
Vitorino,PR,6828,26859545.56
Vitória,ES,355875,1429312802.13
Vitória Brasil,SP,1821,9865723.09
Vitória da Conquista,BA,343230,604792326.78
Vitória das Missões,RS,3463,12920474.67
Vitória de Santo Antão,PE,135805,257630001.13
Vitória do Jari,AP,14364,31169360.48
Vitória do Mearim,MA,32046,53364848.27
Viçosa,AL,26212,65365938.27
Viçosa,MG,77318,184725115.21
Viçosa,RN,1714,8910460.51
Viçosa do Ceará,CE,58922,116906164.56
Volta Grande,MG,5288,13687383.76
Volta Redonda,RJ,262970,775603413.06
Votorantim,SP,117794,312862686.83
Votuporanga,SP,91278,248622594.03
Várzea,PB,2747,11285791.3
Várzea,RN,5512,11521536.86
Várzea Alegre,CE,40062,65213639.8
Várzea Branca,PI,4889,13526892.16
Várzea Grande,MT,268594,480363906.47
Várzea Grande,PI,4334,12896318.09
Várzea Nova,BA,13470,27496317.66
Várzea Paulista,SP,116601,219460582.07
Várzea da Palma,MG,38534,65400404.29
Várzea da Roça,BA,14729,25089705.22
Várzea do Poço,BA,9416,16305599.32
Wagner,BA,9731,16591928.49
Wall Ferraz,PI,4375,11800239.21
Wanderley,BA,13008,27984719.87
Wanderlândia,TO,11566,22644859.16
Wenceslau Braz,MG,2617,10189752.05
Wenceslau Braz,PR,19847,45560411.21
Wenceslau Guimarães,BA,22530,50663360.44
Westfália,RS,2953,21214128.43
Witmarsum,SC,3841,15855671.03
Xambioá,TO,11709,29842780.8
Xambrê,PR,6016,16638108.39
Xangri-lá,RS,14197,99469008.03
Xanxerê,SC,48370,108999311.72
Xapuri,AC,17608,26911901.32
Xavantina,SC,4067,19342965.4
Xaxim,SC,27630,76657441.89
Xexéu,PE,14584,39492411.88
Xinguara,PA,42833,101627309.32
Xique-Xique,BA,48316,88435504.59
Zabelê,PB,2208,9716366.56
Zacarias,SP,2574,18148033.31
Zortéa,SC,3227,16735740.52
Zé Doca,MA,50507,77454982.43
Água Azul do Norte,PA,26305,52862851.17
Água Boa,MG,14686,26232131.47
Água Boa,MT,23551,74993887.86
Água Branca,AL,20434,43518018.37
Água Branca,PB,10083,25441529.5
Água Branca,PI,17010,46974014.64
Água Clara,MS,14474,73983596.96
Água Comprida,MG,2064,14947970.77
Água Doce,SC,7132,29524297.42
Água Doce do Maranhão,MA,12257,27272051.7
Água Doce do Norte,ES,12025,34435700.5
Água Fria,BA,17043,34542857.67
Água Fria de Goiás,GO,5507,19057787.1
Água Limpa,GO,1993,12835571.7
Água Nova,RN,3210,12834306.2
Água Preta,PE,35698,63588001.63
Água Santa,RS,3840,19425000.23
Águas Belas,PE,42566,73125779.01
Águas Formosas,MG,19307,39074555.98
Águas Frias,SC,2408,13538694.31
Águas Lindas de Goiás,GO,187072,320806424.44
Águas Mornas,SC,6113,18526035.8
Águas Vermelhas,MG,13447,22687881.82
Águas da Prata,SP,8025,25362050.17
Águas de Chapecó,SC,6379,17240162.88
Águas de Lindóia,SP,18313,75397462.08
Águas de Santa Bárbara,SP,5944,34224587.95
