Município,UF,População,Total Despesa
Tupi Paulista,SP,15066,39018940.73
Tupirama,TO,1751,7818086.33
Tupiratins,TO,2402,9005900.89
Tupã,SP,65596,130090723.6
Turiaçu,MA,34694,60345453.47
Turilândia,MA,24559,39055920.25
Turiúba,SP,2005,13397592.93
Turmalina,MG,19288,35471029.88
Turmalina,SP,1912,13340811.04
Tururu,CE,15413,30122279.19
Turuçu,RS,3601,12678230.64
Turvelândia,GO,4829,26254375.43
Turvo,PR,13860,31275507.29
Turvolândia,MG,4932,11716918.27
Turvânia,GO,4877,13102686.6
Tutóia,MA,56501,86259837.05
Uarini,AM,12963,31455090.53
Uauá,BA,25178,42072313.82
Ubaitaba,BA,20993,36606393.46
Ubajara,CE,33505,57225797.48
Ubaporanga,MG,12523,17732577.91
Ubarana,SP,5822,21548631.3
Ubatuba,SP,85399,244516462.62
Ubatã,BA,26787,33926011.25
Ubaí,MG,12324,23896222.06
Ubaíra,BA,20770,35781881.61
Uberaba,MG,318813,836145108.83
Uberlândia,MG,654681,1553859291.75
Ubirajara,SP,4662,14195756.95
Ubiratã,PR,21916,48947978.82
Ubiretama,RS,2283,10647770.46
Ubá,MG,109779,155492217.58
Uchoa,SP,9927,30448035.64
Uibaí,BA,14460,23336200.73
Uiramutã,RR,9309,10435503.84
Uirapuru,GO,2980,11872945.69
Ulianópolis,PA,51956,69014585.43
Umari,CE,7662,14972347.74
Umarizal,RN,10864,19682379.54
Umbaúba,SE,24251,41969529.67
Umburanas,BA,18851,30615433.77
Umburatiba,MG,2736,10116807.34
Umbuzeiro,PB,9874,16398387.38
Umirim,CE,19437,35193994.98
Umuarama,PR,107319,232984769.44
Una,BA,22535,47148006.59
Unaí,MG,82298,179563485.47
Uniflor,PR,2581,11102734.34
Unistalda,RS,2489,12219725.47
União,PI,43511,74192920.01
União Paulista,SP,1733,11441211.78
União da Serra,RS,1434,10158661.23
União da Vitória,PR,55874,128597984.36
União de Minas,MG,4486,17248654.97
União do Oeste,SC,2751,13305313.42
União do Sul,MT,3594,13718694.13
União dos Palmares,AL,65764,101317668.3
Upanema,RN,12853,30970124.83
Urandi,BA,17270,29378576.99
Uraí,PR,11711,17286821.38
Urbano Santos,MA,31840,60527547.06
Uru,SP,1240,11592832.7
Uruana,GO,14187,29171696.03
Uruana de Minas,MG,3336,13114138.79
Uruará,PA,44607,75726445.51
Uruaçu,GO,39172,80436953.83
Uruburetama,CE,20991,36984227.9
Urucará,AM,17264,38713662.11
Urucuia,MG,15266,22689868.88
Urucurituba,AM,20621,26535817.43
Urucânia,MG,10583,20787166.99
Uruguaiana,RS,129580,205879231.68
Uruoca,CE,13435,26313726.16
Urupema,SC,2502,10889808.95
Urupá,RO,13391,27269256.73
Urupês,SP,13426,33864080.53
Urussanga,SC,20915,57509254.01
Urutaí,GO,3153,20706396.1
Uruçuca,BA,21924,37195077.83
Uruçuí,PI,20902,53494512.1
Urânia,SP,9128,21925849.98
Utinga,BA,19490,31750456.74
Vale Real,RS,5499,16576892.01
Vale Verde,RS,3420,11734335.55
Vale de São Domingos,MT,3045,12201764.14
Vale do Anari,RO,10682,21723540.24
Vale do Paraíso,RO,8327,20887717.83
Vale do Sol,RS,11608,23243164.4
Valente,BA,27545,38542816.9
Valentim Gentil,SP,12217,31807439.3
Valença,BA,96507,132022217.55
Valença,RJ,73445,150940157.04
Valença do Piauí,PI,20555,33057400.91
Valinhos,SP,118312,415597572.31
Valparaíso,SP,24663,56968319.52
Valparaíso de Goiás,GO,150005,265632807.96
Vanini,RS,2080,10535057.3
Vargem,SC,2674,16157441.05
Vargem,SP,9704,21933140.58
Vargem Alegre,MG,6635,15749039.21
Vargem Alta,ES,20944,53563114.07
Vargem Bonita,MG,2214,12353930.77
Vargem Bonita,SC,4713,21239388.55
Vargem Grande,MA,53918,71706543.57
Vargem Grande do Rio Pardo,MG,4966,13997666.2
Vargem Grande do Sul,SP,41547,90895143.17
Vargeão,SC,3590,14853080.35
Varginha,MG,131269,284222743.55
Varjota,CE,18081,40387459.63
Varjão,GO,3813,13050233.51
Varjão de Minas,MG,6662,17499058.22
Varre-Sai,RJ,9966,35782115.17
Varzedo,BA,9405,18472646.52
Varzelândia,MG,19690,31816199.81
Vassouras,RJ,35275,119649149.31
Vazante,MG,20580,43552298.43
Venda Nova do Imigrante,ES,23313,55973993.18
Venha-Ver,RN,4086,13699779.34
Ventania,PR,10934,23517658.08
Venturosa,PE,17666,36004265.07
Venâncio Aires,RS,69521,177795046.1
Vera,MT,10650,30865479.08
Vera Cruz,BA,42103,72989952.71
Vera Cruz,RN,11832,20922429.25
Vera Cruz,RS,25525,51638967.81
Vera Cruz,SP,11014,23074379.37
Vera Cruz do Oeste,PR,9038,20861177.77
Vera Mendes,PI,3023,9379007.37
Veranópolis,RS,24476,71118669.25
Verdejante,PE,9430,25636220.89
Verdelândia,MG,8967,16082631.71
Vereda,BA,6737,17920060.4
Veredinha,MG,5760,15749368.91
Vermelho Novo,MG,4871,11195318.89
Vertente do Lério,PE,7802,21012719.57
Vertentes,PE,19720,33720793.9
Verê,PR,7853,19324053.35
Veríssimo,MG,3781,13016559.3
Vespasiano Corrêa,RS,1986,10303311.61
Viamão,RS,251033,315657174.89
Viana,ES,73318,173307898.24
Viana,MA,50976,73865408.69
Vianópolis,GO,13343,33220316.98
Vicente Dutra,RS,5264,12213909.1
Vicentinópolis,GO,8053,23511408.34
Victor Graeff,RS,3080,13548911.0
Vicência,PE,32014,56014229.19
Videira,SC,50349,115356102.67
Vieiras,MG,3777,11261803.76
Vieirópolis,PB,5262,11458164.12
Vigia,PA,50622,57273834.98
Vila Bela da Santíssima Trindade,MT,15138,54263510.26
Vila Boa,GO,5371,15645571.47
Vila Flor,RN,3086,10285997.3
Vila Flores,RS,3353,15076446.14
Vila Lângaro,RS,2197,12037073.72
Vila Maria,RS,4385,22714875.02
Vila Nova do Piauí,PI,2987,11221488.12
Vila Nova dos Martírios,MA,12661,28299408.68
Vila Pavão,ES,9320,28977222.45
Vila Propício,GO,5520,16784737.12
Vila Rica,MT,23469,39208792.84
Vila Velha,ES,465690,828270263.16
Vilhena,RO,89797,203544163.06
Vinhedo,SP,71217,365630393.47
Viradouro,SP,18311,41288350.95
Virgem da Lapa,MG,14023,31996894.2
Virginópolis,MG,10820,20844923.59
Virgolândia,MG,5691,15223600.92
Virgínia,MG,8865,15951075.26
Visconde do Rio Branco,MG,40778,69363396.23
Viseu,PA,58694,109628792.18
Vista Alegre,RS,2893,13614586.39
Vista Alegre do Alto,SP,7830,22512134.51
Vista Alegre do Prata,RS,1613,12609756.89
Vista Gaúcha,RS,2867,14211730.23
Vista Serrana,PB,3710,9656252.2
Vitor Meireles,SC,5156,16048687.86
Vitorino,PR,6801,18438048.65
Vitorino Freire,MA,30937,58987656.46
Vitória,ES,352104,1572893557.64
Vitória Brasil,SP,1815,11110451.6
Vitória da Conquista,BA,340199,527538624.35
Vitória das Missões,RS,3486,12859262.01
Vitória de Santo Antão,PE,134871,235698090.08
Vitória do Jari,AP,14045,26065188.05
Vitória do Mearim,MA,31923,53740141.11
Viçosa,AL,26249,60697950.92
Viçosa,MG,76745,159123459.71
Viçosa do Ceará,CE,58332,117866547.75
Volta Grande,MG,5274,13582159.06
Volta Redonda,RJ,262259,904736221.95
Votorantim,SP,116706,270201981.87
Votuporanga,SP,90508,215834470.96
Várzea,RN,5490,11663872.45
Várzea Alegre,CE,39861,63779380.25
Várzea Branca,PI,4899,15490582.97
Várzea Grande,MT,265775,370473835.32
Várzea Grande,PI,4339,9870389.52
Várzea Paulista,SP,115403,193368990.28
Várzea da Palma,MG,38213,59730522.24
Várzea da Roça,BA,14693,26933549.69
Várzea do Poço,BA,9364,16740579.41
Wagner,BA,9720,15372549.03
Wall Ferraz,PI,4365,10925134.07
Wanderley,BA,13047,25737195.08
Wanderlândia,TO,11509,18793470.67
Wenceslau Braz,MG,2618,8811745.23
Wenceslau Braz,PR,19843,33262410.35
Wenceslau Guimarães,BA,22621,42635851.34
Westfália,RS,2940,17422582.34
Witmarsum,SC,3805,13479879.91
Xambioá,TO,11722,28558946.84
Xambrê,PR,6047,13695652.71
Xangri-lá,RS,13951,75251451.83
Xapuri,AC,17317,24334481.33
Xavantina,SC,4095,17555397.63
Xaxim,SC,27336,70011710.09
Xexéu,PE,14549,41276105.48
Xique-Xique,BA,48210,82938932.52
Zabelê,PB,2189,8558842.01
Zacarias,SP,2542,19476786.26
Zé Doca,MA,50190,77565232.44
Água Azul do Norte,PA,26105,37688080.23
Água Boa,MG,14856,20965212.02
Água Boa,MT,23057,64020907.48
Água Branca,AL,20601,36616477.29
Água Branca,PB,9990,20056705.06
Água Branca,PI,16944,40531790.41
Água Clara,MS,14210,53100841.44
Água Comprida,MG,2067,14692767.4
Água Doce do Maranhão,MA,12146,23758359.68
Água Doce do Norte,ES,12094,33526714.63
Água Fria,BA,16959,30906139.29
Água Fria de Goiás,GO,5451,15862276.17
Água Limpa,GO,2007,11605031.55
Água Nova,RN,3183,11983728.33
Água Preta,PE,35344,72042446.41
Água Santa,RS,3839,15922966.35
Águas Belas,PE,42291,69829636.03
Águas Frias,SC,2419,12826434.31
Águas Lindas de Goiás,GO,182526,199727186.18
Águas Mornas,SC,6020,16901795.11
Águas Vermelhas,MG,13378,21672449.74
Águas da Prata,SP,7984,22771125.86
Águas de Chapecó,SC,6346,15416488.04
Águas de Lindóia,SP,18212,64171100.74
Águas de São Pedro,SP,3073,24002736.68
Águia Branca,ES,10055,31080970.85
Álvares Florence,SP,3883,15708040.04
Álvares Machado,SP,24568,51667068.95
Álvaro de Carvalho,SP,4984,16353881.96
Áurea,RS,3740,13575296.43
Ângulo,PR,2959,13288021.73
Érico Cardoso,BA,11472,21626008.04
Óbidos,PA,50317,85879162.39
Óleo,SP,2652,11165777.04
